ORF,Gene,URL
YBR254C,TRS20,https://www.yeastgenome.org/locus/S000000458
YBR255W,MTC4,https://www.yeastgenome.org/locus/S000000459
YBR256C,RIB5,https://www.yeastgenome.org/locus/S000000460
YBR257W,POP4,https://www.yeastgenome.org/locus/S000000461
YBR258C,SHG1,https://www.yeastgenome.org/locus/S000000462
YBR259W,YBR259W,https://www.yeastgenome.org/locus/S000000463
YBR260C,RGD1,https://www.yeastgenome.org/locus/S000000464
YBR261C,TAE1,https://www.yeastgenome.org/locus/S000000465
YBR262C,MIC12,https://www.yeastgenome.org/locus/S000000466
YBR263W,SHM1,https://www.yeastgenome.org/locus/S000000467
YBR264C,YPT10,https://www.yeastgenome.org/locus/S000000468
YBR265W,TSC10,https://www.yeastgenome.org/locus/S000000469
YBR266C,YBR266C,https://www.yeastgenome.org/locus/S000000470
YBR267W,REI1,https://www.yeastgenome.org/locus/S000000471
YBR268W,MRPL37,https://www.yeastgenome.org/locus/S000000472
YBR269C,SDH8,https://www.yeastgenome.org/locus/S000000473
YBR270C,BIT2,https://www.yeastgenome.org/locus/S000000474
YBR271W,EFM2,https://www.yeastgenome.org/locus/S000000475
YBR272C,HSM3,https://www.yeastgenome.org/locus/S000000476
YBR273C,UBX7,https://www.yeastgenome.org/locus/S000000477
YBR274W,CHK1,https://www.yeastgenome.org/locus/S000000478
YBR275C,RIF1,https://www.yeastgenome.org/locus/S000000479
YBR276C,PPS1,https://www.yeastgenome.org/locus/S000000480
YBR277C,YBR277C,https://www.yeastgenome.org/locus/S000000481
YBR278W,DPB3,https://www.yeastgenome.org/locus/S000000482
YBR279W,PAF1,https://www.yeastgenome.org/locus/S000000483
YBR280C,SAF1,https://www.yeastgenome.org/locus/S000000484
YBR281C,DUG2,https://www.yeastgenome.org/locus/S000000485
YBR282W,MRPL27,https://www.yeastgenome.org/locus/S000000486
YBR283C,SSH1,https://www.yeastgenome.org/locus/S000000487
YBR284W,YBR284W,https://www.yeastgenome.org/locus/S000000488
YBR285W,YBR285W,https://www.yeastgenome.org/locus/S000000489
YBR286W,APE3,https://www.yeastgenome.org/locus/S000000490
YBR287W,YBR287W,https://www.yeastgenome.org/locus/S000000491
YBR288C,APM3,https://www.yeastgenome.org/locus/S000000492
YBR289W,SNF5,https://www.yeastgenome.org/locus/S000000493
YBR290W,BSD2,https://www.yeastgenome.org/locus/S000000494
YBR291C,CTP1,https://www.yeastgenome.org/locus/S000000495
YBR292C,YBR292C,https://www.yeastgenome.org/locus/S000000496
YBR293W,VBA2,https://www.yeastgenome.org/locus/S000000497
YBR294W,SUL1,https://www.yeastgenome.org/locus/S000000498
YBR295W,PCA1,https://www.yeastgenome.org/locus/S000000499
YBR296C,PHO89,https://www.yeastgenome.org/locus/S000000500
YBR297W,MAL33,https://www.yeastgenome.org/locus/S000000501
YBR298C,MAL31,https://www.yeastgenome.org/locus/S000000502
YBR299W,MAL32,https://www.yeastgenome.org/locus/S000000503
YBR300C,YBR300C,https://www.yeastgenome.org/locus/S000000504
YBR301W,PAU24,https://www.yeastgenome.org/locus/S000000505
YBR302C,COS2,https://www.yeastgenome.org/locus/S000000506
YCL001W,RER1,https://www.yeastgenome.org/locus/S000000507
YCL004W,PGS1,https://www.yeastgenome.org/locus/S000000510
YCL005W,LDB16,https://www.yeastgenome.org/locus/S000000511
YCL007C,CWH36,https://www.yeastgenome.org/locus/S000000513
YCL008C,STP22,https://www.yeastgenome.org/locus/S000000514
YCL009C,ILV6,https://www.yeastgenome.org/locus/S000000515
YCL010C,SGF29,https://www.yeastgenome.org/locus/S000000516
YCL011C,GBP2,https://www.yeastgenome.org/locus/S000000517
YCL014W,BUD3,https://www.yeastgenome.org/locus/S000000520
YCL016C,DCC1,https://www.yeastgenome.org/locus/S000000521
YCL017C,NFS1,https://www.yeastgenome.org/locus/S000000522
YCL018W,LEU2,https://www.yeastgenome.org/locus/S000000523
YCL022C,YCL022C,https://www.yeastgenome.org/locus/S000000527
YCL023C,YCL023C,https://www.yeastgenome.org/locus/S000000528
YCL024W,KCC4,https://www.yeastgenome.org/locus/S000000529
YCL025C,AGP1,https://www.yeastgenome.org/locus/S000000530
YCL027W,FUS1,https://www.yeastgenome.org/locus/S000000532
YCL028W,RNQ1,https://www.yeastgenome.org/locus/S000000533
YCL029C,BIK1,https://www.yeastgenome.org/locus/S000000534
YCL030C,HIS4,https://www.yeastgenome.org/locus/S000000535
YCL031C,RRP7,https://www.yeastgenome.org/locus/S000000536
YCL032W,STE50,https://www.yeastgenome.org/locus/S000000537
YCL033C,MXR2,https://www.yeastgenome.org/locus/S000000538
YCL034W,LSB5,https://www.yeastgenome.org/locus/S000000539
YCL035C,GRX1,https://www.yeastgenome.org/locus/S000000540
YCL036W,GFD2,https://www.yeastgenome.org/locus/S000000541
YCL037C,SRO9,https://www.yeastgenome.org/locus/S000000542
YCL038C,ATG22,https://www.yeastgenome.org/locus/S000000543
YCL039W,GID7,https://www.yeastgenome.org/locus/S000000544
YCL040W,GLK1,https://www.yeastgenome.org/locus/S000000545
YCL041C,YCL041C,https://www.yeastgenome.org/locus/S000000546
YCL042W,YCL042W,https://www.yeastgenome.org/locus/S000000547
YCL043C,PDI1,https://www.yeastgenome.org/locus/S000000548
YCL044C,MGR1,https://www.yeastgenome.org/locus/S000000549
YCL045C,EMC1,https://www.yeastgenome.org/locus/S000000550
YCL046W,YCL046W,https://www.yeastgenome.org/locus/S000000551
YCL047C,POF1,https://www.yeastgenome.org/locus/S000000552
YCL048W,SPS22,https://www.yeastgenome.org/locus/S000000553
YCL049C,YCL049C,https://www.yeastgenome.org/locus/S000000554
YCL050C,APA1,https://www.yeastgenome.org/locus/S000000555
YCL051W,LRE1,https://www.yeastgenome.org/locus/S000000556
YCL052C,PBN1,https://www.yeastgenome.org/locus/S000000557
YCL054W,SPB1,https://www.yeastgenome.org/locus/S000000559
YCL055W,KAR4,https://www.yeastgenome.org/locus/S000000560
YCL056C,PEX34,https://www.yeastgenome.org/locus/S000000561
YCL057W,PRD1,https://www.yeastgenome.org/locus/S000000562
YCL058C,FYV5,https://www.yeastgenome.org/locus/S000000563
YCL059C,KRR1,https://www.yeastgenome.org/locus/S000000564
YCL061C,MRC1,https://www.yeastgenome.org/locus/S000000566
YCL063W,VAC17,https://www.yeastgenome.org/locus/S000000568
YCL064C,CHA1,https://www.yeastgenome.org/locus/S000000569
YCL065W,YCL065W,https://www.yeastgenome.org/locus/S000000570
YCL066W,HMLALPHA1,https://www.yeastgenome.org/locus/S000000571
YCL067C,HMLALPHA2,https://www.yeastgenome.org/locus/S000000572
YCL068C,YCL068C,https://www.yeastgenome.org/locus/S000000573
YCL069W,VBA3,https://www.yeastgenome.org/locus/S000000574
YCL073C,GEX1,https://www.yeastgenome.org/locus/S000000575
YCL076W,YCL076W,https://www.yeastgenome.org/locus/S000000581
YCR001W,YCR001W,https://www.yeastgenome.org/locus/S000000594
YCR002C,CDC10,https://www.yeastgenome.org/locus/S000000595
YCR003W,MRPL32,https://www.yeastgenome.org/locus/S000000596
YCR004C,YCP4,https://www.yeastgenome.org/locus/S000000597
YCR005C,CIT2,https://www.yeastgenome.org/locus/S000000598
YCR006C,YCR006C,https://www.yeastgenome.org/locus/S000000599
YCR007C,YCR007C,https://www.yeastgenome.org/locus/S000000600
YCR008W,SAT4,https://www.yeastgenome.org/locus/S000000601
YCR009C,RVS161,https://www.yeastgenome.org/locus/S000000602
YCR010C,ADY2,https://www.yeastgenome.org/locus/S000000603
YCR011C,ADP1,https://www.yeastgenome.org/locus/S000000604
YCR012W,PGK1,https://www.yeastgenome.org/locus/S000000605
YCR013C,YCR013C,https://www.yeastgenome.org/locus/S000000606
YCR014C,POL4,https://www.yeastgenome.org/locus/S000000607
YCR015C,CTO1,https://www.yeastgenome.org/locus/S000000608
YCR016W,YCR016W,https://www.yeastgenome.org/locus/S000000609
YCR017C,CWH43,https://www.yeastgenome.org/locus/S000000610
YCR018C,SRD1,https://www.yeastgenome.org/locus/S000000611
YCR019W,MAK32,https://www.yeastgenome.org/locus/S000000612
YCR020C,PET18,https://www.yeastgenome.org/locus/S000000613
YCR021C,HSP30,https://www.yeastgenome.org/locus/S000000615
YCR022C,YCR022C,https://www.yeastgenome.org/locus/S000000616
YCR023C,YCR023C,https://www.yeastgenome.org/locus/S000000617
YCR024C,SLM5,https://www.yeastgenome.org/locus/S000000618
YCR025C,YCR025C,https://www.yeastgenome.org/locus/S000000620
YCR026C,NPP1,https://www.yeastgenome.org/locus/S000000621
YCR027C,RHB1,https://www.yeastgenome.org/locus/S000000622
YCR028C,FEN2,https://www.yeastgenome.org/locus/S000000623
YCR030C,SYP1,https://www.yeastgenome.org/locus/S000000626
YCR032W,BPH1,https://www.yeastgenome.org/locus/S000000628
YCR033W,SNT1,https://www.yeastgenome.org/locus/S000000629
YCR034W,ELO2,https://www.yeastgenome.org/locus/S000000630
YCR035C,RRP43,https://www.yeastgenome.org/locus/S000000631
YCR036W,RBK1,https://www.yeastgenome.org/locus/S000000632
YCR037C,PHO87,https://www.yeastgenome.org/locus/S000000633
YCR038C,BUD5,https://www.yeastgenome.org/locus/S000000634
YCR039C,MATALPHA2,https://www.yeastgenome.org/locus/S000000635
YCR040W,MATALPHA1,https://www.yeastgenome.org/locus/S000000636
YCR041W,YCR041W,https://www.yeastgenome.org/locus/S000000637
YCR042C,TAF2,https://www.yeastgenome.org/locus/S000000638
YCR043C,YCR043C,https://www.yeastgenome.org/locus/S000000639
YCR044C,PER1,https://www.yeastgenome.org/locus/S000000640
YCR045C,RRT12,https://www.yeastgenome.org/locus/S000000641
YCR046C,IMG1,https://www.yeastgenome.org/locus/S000000642
YCR047C,BUD23,https://www.yeastgenome.org/locus/S000000643
YCR048W,ARE1,https://www.yeastgenome.org/locus/S000000644
YCR049C,YCR049C,https://www.yeastgenome.org/locus/S000000645
YCR050C,YCR050C,https://www.yeastgenome.org/locus/S000000646
YCR051W,YCR051W,https://www.yeastgenome.org/locus/S000000647
YCR052W,RSC6,https://www.yeastgenome.org/locus/S000000648
YCR053W,THR4,https://www.yeastgenome.org/locus/S000000649
YCR054C,CTR86,https://www.yeastgenome.org/locus/S000000650
YCR057C,PWP2,https://www.yeastgenome.org/locus/S000000653
YCR059C,YIH1,https://www.yeastgenome.org/locus/S000000655
YCR060W,TAH1,https://www.yeastgenome.org/locus/S000000656
YCR061W,YCR061W,https://www.yeastgenome.org/locus/S000000657
YCR063W,BUD31,https://www.yeastgenome.org/locus/S000000659
YCR064C,YCR064C,https://www.yeastgenome.org/locus/S000000660
YCR065W,HCM1,https://www.yeastgenome.org/locus/S000000661
YCR066W,RAD18,https://www.yeastgenome.org/locus/S000000662
YCR067C,SED4,https://www.yeastgenome.org/locus/S000000663
YCR068W,ATG15,https://www.yeastgenome.org/locus/S000000664
YCR069W,CPR4,https://www.yeastgenome.org/locus/S000000665
YCR071C,IMG2,https://www.yeastgenome.org/locus/S000000667
YCR072C,RSA4,https://www.yeastgenome.org/locus/S000000668
YCR073C,SSK22,https://www.yeastgenome.org/locus/S000000669
YCR075C,ERS1,https://www.yeastgenome.org/locus/S000000671
YCR076C,FUB1,https://www.yeastgenome.org/locus/S000000672
YCR077C,PAT1,https://www.yeastgenome.org/locus/S000000673
YCR079W,PTC6,https://www.yeastgenome.org/locus/S000002133
YCR081W,SRB8,https://www.yeastgenome.org/locus/S000000677
YCR082W,AHC2,https://www.yeastgenome.org/locus/S000000678
YCR083W,TRX3,https://www.yeastgenome.org/locus/S000000679
YCR084C,TUP1,https://www.yeastgenome.org/locus/S000000680
YCR085W,YCR085W,https://www.yeastgenome.org/locus/S000000681
YCR086W,CSM1,https://www.yeastgenome.org/locus/S000000682
YCR087W,YCR087W,https://www.yeastgenome.org/locus/S000000683
YCR088W,ABP1,https://www.yeastgenome.org/locus/S000000684
YCR089W,FIG2,https://www.yeastgenome.org/locus/S000000685
YCR090C,YCR090C,https://www.yeastgenome.org/locus/S000000686
YCR091W,KIN82,https://www.yeastgenome.org/locus/S000000687
YCR092C,MSH3,https://www.yeastgenome.org/locus/S000000688
YCR093W,CDC39,https://www.yeastgenome.org/locus/S000000689
YCR094W,CDC50,https://www.yeastgenome.org/locus/S000000690
YCR095C,OCA4,https://www.yeastgenome.org/locus/S000000691
YCR096C,HMRA2,https://www.yeastgenome.org/locus/S000000692
YCR098C,GIT1,https://www.yeastgenome.org/locus/S000000695
YCR099C,YCR099C,https://www.yeastgenome.org/locus/S000000696
YCR100C,EMA35,https://www.yeastgenome.org/locus/S000000697
YCR101C,YCR101C,https://www.yeastgenome.org/locus/S000000698
YCR102C,YCR102C,https://www.yeastgenome.org/locus/S000000699
YCR104W,PAU3,https://www.yeastgenome.org/locus/S000000701
YCR105W,ADH7,https://www.yeastgenome.org/locus/S000000702
YCR106W,RDS1,https://www.yeastgenome.org/locus/S000000703
YCR107W,AAD3,https://www.yeastgenome.org/locus/S000000704
YCR108C,YCR108C,https://www.yeastgenome.org/locus/S000028536
YDL001W,RMD1,https://www.yeastgenome.org/locus/S000002159
YDL002C,NHP10,https://www.yeastgenome.org/locus/S000002160
YDL003W,MCD1,https://www.yeastgenome.org/locus/S000002161
YDL004W,ATP16,https://www.yeastgenome.org/locus/S000002162
YDL005C,MED2,https://www.yeastgenome.org/locus/S000002163
YDL006W,PTC1,https://www.yeastgenome.org/locus/S000002164
YDL007W,RPT2,https://www.yeastgenome.org/locus/S000002165
YDL008W,APC11,https://www.yeastgenome.org/locus/S000002166
YDL009C,YDL009C,https://www.yeastgenome.org/locus/S000002167
YDL010W,GRX6,https://www.yeastgenome.org/locus/S000002168
YDL011C,YDL011C,https://www.yeastgenome.org/locus/S000002169
YDL013W,SLX5,https://www.yeastgenome.org/locus/S000002171
YDL014W,NOP1,https://www.yeastgenome.org/locus/S000002172
YDL015C,TSC13,https://www.yeastgenome.org/locus/S000002173
YDL016C,YDL016C,https://www.yeastgenome.org/locus/S000002174
YDL017W,CDC7,https://www.yeastgenome.org/locus/S000002175
YDL018C,ERP3,https://www.yeastgenome.org/locus/S000002176
YDL019C,OSH2,https://www.yeastgenome.org/locus/S000002177
YDL020C,RPN4,https://www.yeastgenome.org/locus/S000002178
YDL021W,GPM2,https://www.yeastgenome.org/locus/S000002179
YDL022W,GPD1,https://www.yeastgenome.org/locus/S000002180
YDL023C,YDL023C,https://www.yeastgenome.org/locus/S000002181
YDL024C,DIA3,https://www.yeastgenome.org/locus/S000002182
YDL025C,RTK1,https://www.yeastgenome.org/locus/S000002183
YDL026W,YDL026W,https://www.yeastgenome.org/locus/S000002184
YDL027C,MRX9,https://www.yeastgenome.org/locus/S000002185
YDL028C,MPS1,https://www.yeastgenome.org/locus/S000002186
YDL030W,PRP9,https://www.yeastgenome.org/locus/S000002188
YDL031W,DBP10,https://www.yeastgenome.org/locus/S000002189
YDL032W,YDL032W,https://www.yeastgenome.org/locus/S000002190
YDL033C,SLM3,https://www.yeastgenome.org/locus/S000002191
YDL034W,YDL034W,https://www.yeastgenome.org/locus/S000002192
YDL035C,GPR1,https://www.yeastgenome.org/locus/S000002193
YDL036C,PUS9,https://www.yeastgenome.org/locus/S000002194
YDL037C,BSC1,https://www.yeastgenome.org/locus/S000002195
YDL039C,PRM7,https://www.yeastgenome.org/locus/S000002197
YDL040C,NAT1,https://www.yeastgenome.org/locus/S000002198
YDL041W,YDL041W,https://www.yeastgenome.org/locus/S000002199
YDL042C,SIR2,https://www.yeastgenome.org/locus/S000002200
YDL043C,PRP11,https://www.yeastgenome.org/locus/S000002201
YDL044C,MTF2,https://www.yeastgenome.org/locus/S000002202
YDL045C,FAD1,https://www.yeastgenome.org/locus/S000002203
YDL046W,NPC2,https://www.yeastgenome.org/locus/S000002204
YDL047W,SIT4,https://www.yeastgenome.org/locus/S000002205
YDL048C,STP4,https://www.yeastgenome.org/locus/S000002206
YDL049C,KNH1,https://www.yeastgenome.org/locus/S000002207
YDL050C,YDL050C,https://www.yeastgenome.org/locus/S000002208
YDL051W,LHP1,https://www.yeastgenome.org/locus/S000002209
YDL052C,SLC1,https://www.yeastgenome.org/locus/S000002210
YDL053C,PBP4,https://www.yeastgenome.org/locus/S000002211
YDL054C,MCH1,https://www.yeastgenome.org/locus/S000002212
YDL055C,PSA1,https://www.yeastgenome.org/locus/S000002213
YDL056W,MBP1,https://www.yeastgenome.org/locus/S000002214
YDL057W,YDL057W,https://www.yeastgenome.org/locus/S000002215
YDL058W,USO1,https://www.yeastgenome.org/locus/S000002216
YDL059C,RAD59,https://www.yeastgenome.org/locus/S000002217
YDL060W,TSR1,https://www.yeastgenome.org/locus/S000002218
YDL061C,RPS29B,https://www.yeastgenome.org/locus/S000002219
YDL062W,YDL062W,https://www.yeastgenome.org/locus/S000002220
YDL063C,SYO1,https://www.yeastgenome.org/locus/S000002221
YDL065C,PEX19,https://www.yeastgenome.org/locus/S000002223
YDL066W,IDP1,https://www.yeastgenome.org/locus/S000002224
YDL067C,COX9,https://www.yeastgenome.org/locus/S000002225
YDL068W,YDL068W,https://www.yeastgenome.org/locus/S000002226
YDL069C,CBS1,https://www.yeastgenome.org/locus/S000002227
YDL070W,BDF2,https://www.yeastgenome.org/locus/S000002228
YDL071C,YDL071C,https://www.yeastgenome.org/locus/S000002229
YDL072C,YET3,https://www.yeastgenome.org/locus/S000002230
YDL073W,AHK1,https://www.yeastgenome.org/locus/S000002231
YDL074C,BRE1,https://www.yeastgenome.org/locus/S000002232
YDL076C,RXT3,https://www.yeastgenome.org/locus/S000002234
YDL077C,VAM6,https://www.yeastgenome.org/locus/S000002235
YDL078C,MDH3,https://www.yeastgenome.org/locus/S000002236
YDL080C,THI3,https://www.yeastgenome.org/locus/S000002238
YDL081C,RPP1A,https://www.yeastgenome.org/locus/S000002239
YDL084W,SUB2,https://www.yeastgenome.org/locus/S000002242
YDL085W,NDE2,https://www.yeastgenome.org/locus/S000002243
YDL086W,YDL086W,https://www.yeastgenome.org/locus/S000002244
YDL087C,LUC7,https://www.yeastgenome.org/locus/S000002245
YDL088C,ASM4,https://www.yeastgenome.org/locus/S000002246
YDL089W,NUR1,https://www.yeastgenome.org/locus/S000002247
YDL090C,RAM1,https://www.yeastgenome.org/locus/S000002248
YDL091C,UBX3,https://www.yeastgenome.org/locus/S000002249
YDL092W,SRP14,https://www.yeastgenome.org/locus/S000002250
YDL093W,PMT5,https://www.yeastgenome.org/locus/S000002251
YDL094C,YDL094C,https://www.yeastgenome.org/locus/S000002252
YDL095W,PMT1,https://www.yeastgenome.org/locus/S000002253
YDL096C,YDL096C,https://www.yeastgenome.org/locus/S000002254
YDL097C,RPN6,https://www.yeastgenome.org/locus/S000002255
YDL098C,SNU23,https://www.yeastgenome.org/locus/S000002256
YDL099W,BUG1,https://www.yeastgenome.org/locus/S000002257
YDL100C,GET3,https://www.yeastgenome.org/locus/S000002258
YDL101C,DUN1,https://www.yeastgenome.org/locus/S000002259
YDL102W,POL3,https://www.yeastgenome.org/locus/S000002260
YDL103C,QRI1,https://www.yeastgenome.org/locus/S000002261
YDL104C,QRI7,https://www.yeastgenome.org/locus/S000002262
YDL105W,NSE4,https://www.yeastgenome.org/locus/S000002263
YDL106C,PHO2,https://www.yeastgenome.org/locus/S000002264
YDL107W,MSS2,https://www.yeastgenome.org/locus/S000002265
YDL109C,YDL109C,https://www.yeastgenome.org/locus/S000002267
YDL110C,TMA17,https://www.yeastgenome.org/locus/S000002268
YDL111C,RRP42,https://www.yeastgenome.org/locus/S000002269
YDL112W,TRM3,https://www.yeastgenome.org/locus/S000002270
YDL113C,ATG20,https://www.yeastgenome.org/locus/S000002271
YDL114W,YDL114W,https://www.yeastgenome.org/locus/S000002272
YDL116W,NUP84,https://www.yeastgenome.org/locus/S000002274
YDL117W,CYK3,https://www.yeastgenome.org/locus/S000002275
YDL118W,YDL118W,https://www.yeastgenome.org/locus/S000002276
YDL119C,HEM25,https://www.yeastgenome.org/locus/S000002277
YDL120W,YFH1,https://www.yeastgenome.org/locus/S000002278
YDL121C,EXP1,https://www.yeastgenome.org/locus/S000002279
YDL122W,UBP1,https://www.yeastgenome.org/locus/S000002280
YDL123W,SNA4,https://www.yeastgenome.org/locus/S000002281
YDL124W,YDL124W,https://www.yeastgenome.org/locus/S000002282
YDL126C,CDC48,https://www.yeastgenome.org/locus/S000002284
YDL127W,PCL2,https://www.yeastgenome.org/locus/S000002285
YDL128W,VCX1,https://www.yeastgenome.org/locus/S000002286
YDL129W,YDL129W,https://www.yeastgenome.org/locus/S000002287
YDL131W,LYS21,https://www.yeastgenome.org/locus/S000002289
YDL132W,CDC53,https://www.yeastgenome.org/locus/S000002290
YDL133W,SRF1,https://www.yeastgenome.org/locus/S000002291
YDL134C,PPH21,https://www.yeastgenome.org/locus/S000002292
YDL135C,RDI1,https://www.yeastgenome.org/locus/S000002294
YDL137W,ARF2,https://www.yeastgenome.org/locus/S000002296
YDL138W,RGT2,https://www.yeastgenome.org/locus/S000002297
YDL139C,SCM3,https://www.yeastgenome.org/locus/S000002298
YDL140C,RPO21,https://www.yeastgenome.org/locus/S000002299
YDL141W,BPL1,https://www.yeastgenome.org/locus/S000002300
YDL142C,CRD1,https://www.yeastgenome.org/locus/S000002301
